No_Rooms,Bathroom,Longitude,Latitude,Furnished,Area,Total_Facilities,AnnualPrice
2,1,106.890391,-6.149836,1,45.0,24,55000000
2,2,106.73873,-6.190723,1,89.0,24,138000000
2,1,106.7917,-6.1792,0,44.0,9,50000000
1,1,106.762396,-6.200106,1,32.0,18,60000000
2,1,106.999,-6.2224,1,42.0,16,45000000
0,1,106.999,-6.2224,1,21.0,15,33000000
0,1,106.762396,-6.200106,1,21.0,15,36000000
1,1,106.664,-6.2944,1,42.0,17,60000000
2,2,106.804426,-6.2587459999999995,1,160.0,22,264000000
1,1,106.85493600000001,-6.147823000000001,0,49.0,16,55000000
0,1,106.83541799999999,-6.307531,1,23.0,21,35000000
1,1,106.85716000000001,-6.14607,0,30.0,19,35000000
1,1,106.813631,-6.211458,1,35.0,23,108000000
2,3,106.81128999999999,-6.225663,1,136.0,21,400000000
1,1,106.818351,-6.208956,1,76.0,22,180000000
0,2,106.852851,-6.153583,0,100.0,22,100000000
1,1,106.829196,-6.224797,1,59.0,24,163200000
0,1,106.811453,-6.259374,1,38.0,13,108000000
1,1,106.816842,-6.1973519999999995,1,40.0,24,90000000
3,2,106.842672,-6.224187000000001,1,116.0,24,324000000
2,1,106.75606100000002,-6.192081,1,35.0,21,40000000
0,1,106.62910600000001,-6.199893,1,23.5,20,30000000
2,1,106.79539199999999,-6.303504,1,47.0,21,90000000
2,1,106.6174,-6.2323,1,36.0,13,42000000
2,1,106.85493600000001,-6.147823000000001,1,76.0,21,90000000
3,3,106.806005,-6.228974,1,180.0,23,439250000
1,1,106.815474,-6.194509,1,30.0,19,80550000
2,2,106.793302,-6.177578,1,88.0,23,110000000
1,1,106.6287,-6.2433,1,42.0,17,70000000
2,1,106.62910600000001,-6.199893,1,40.0,20,30000000
2,1,106.855352,-6.255808999999999,1,40.0,21,80000000
2,2,106.843171,-6.236462,0,75.0,19,108000000
1,1,106.851836,-6.257162999999999,1,35.0,21,56500000
2,1,106.836638,-6.148474,1,42.0,20,55000000
3,2,106.81608600000001,-6.220197,1,100.0,21,226800000
0,1,106.60767299999999,-6.228493,1,31.0,18,44000000
1,1,106.816842,-6.1973519999999995,1,41.0,24,96000000
2,1,106.91636000000001,-6.154351999999999,1,35.0,21,30000000
0,1,106.8267,-6.253232,1,38.0,18,94600000
2,2,106.85010700000001,-6.14907,1,60.0,12,75000000
2,1,106.79605600000001,-6.153652,1,45.0,21,42000000
1,1,106.728591,-6.182729,0,37.0,7,39000000
1,1,106.78834199999999,-6.174633999999999,1,36.0,21,36000000
0,1,106.915901,-6.14809,1,25.0,21,38000000
2,2,106.804426,-6.2587459999999995,1,134.0,22,409500000
0,1,106.866201,-6.245201,0,25.0,19,57000000
3,2,106.85010700000001,-6.14907,1,101.0,15,120000000
3,3,106.73873,-6.190723,0,204.0,21,190000000
2,1,106.85716000000001,-6.14607,1,33.0,22,70000000
1,1,106.78874099999999,-6.1789190000000005,1,26.0,20,60000000
1,1,106.7917,-6.1792,0,50.0,11,66000000
2,1,106.85716000000001,-6.14607,1,49.0,22,70000000
0,1,106.879075,-6.2250309999999995,1,21.0,18,42250000
0,1,106.6497,-6.2253,1,30.0,14,40000000
1,2,106.79010500000001,-6.174872,0,96.0,15,110000000
2,3,106.7917,-6.1792,0,99.0,15,150000000
2,1,106.85716000000001,-6.14607,1,48.0,22,60000000
2,1,106.78874099999999,-6.1789190000000005,1,49.0,21,76500000
2,2,106.813631,-6.211458,1,90.0,23,174000000
2,2,106.789248,-6.176076,1,53.0,20,87000000
2,1,106.875949,-6.144769999999999,0,42.0,13,30000000
0,1,106.762396,-6.200106,1,22.0,15,30000000
3,3,106.80668,-6.2284440000000005,1,179.0,18,582120000
1,1,106.837375,-6.216519,1,45.0,24,70000000
1,1,106.842672,-6.224187000000001,1,43.0,24,176400000
2,1,106.87319099999999,-6.1879290000000005,1,35.0,17,50000000
3,1,106.879075,-6.2250309999999995,1,50.0,19,66000000
0,1,106.866201,-6.245201,1,26.0,18,60000000
1,1,106.6575,-6.2384,1,45.0,13,70000000
2,1,106.819529,-6.209877,1,68.0,24,230000000
0,1,106.682451,-6.293003,1,23.0,15,35000000
0,1,106.728591,-6.182729,1,26.0,12,43500000
0,1,106.71927099999999,-6.155485,1,24.0,19,35750000
2,1,106.900954,-6.168483,1,37.0,20,31000000
1,1,106.78940800000001,-6.127298000000001,1,63.0,20,80600000
3,2,106.852251,-6.158357,0,86.0,20,120000000
2,1,106.851836,-6.257162999999999,1,36.0,20,42000000
2,1,106.762396,-6.200106,0,43.0,13,40000000
0,1,106.866201,-6.245201,1,23.0,19,46000000
2,1,106.793682,-6.180333999999999,0,37.0,18,42000000
3,1,106.7917,-6.1792,0,65.0,10,87000000
3,2,106.811453,-6.259374,1,165.0,16,450000000
1,1,106.7917,-6.1792,1,38.0,8,65000000
2,1,106.80923999999999,-6.213072,1,85.0,23,192000000
2,1,106.879075,-6.2250309999999995,1,40.0,18,60000000
2,1,106.836638,-6.148474,0,42.0,13,40000000
2,1,106.915901,-6.14809,1,48.0,22,38000000
2,1,106.9934,-6.2434,1,32.0,13,46800000
2,1,106.87319099999999,-6.1879290000000005,1,34.0,21,65000000
0,1,106.757651,-6.186415,1,28.0,19,38000000
2,1,106.793302,-6.177578,1,88.0,23,85000000
1,1,106.81915900000001,-6.226598,1,45.0,23,96000000
2,1,106.82921,-6.128082,1,45.0,22,50000000
1,1,106.85716000000001,-6.14607,1,33.0,22,42000000
0,1,106.83541799999999,-6.307531,1,27.0,23,52000000
0,1,106.815474,-6.194509,1,22.0,18,72000000
2,1,106.71540900000001,-6.174903,1,35.0,17,49000000
2,2,106.81438500000002,-6.247255,1,66.0,22,90000000
1,1,106.837295,-6.240375,0,129.0,17,272950000
2,1,106.82921,-6.128082,1,45.0,23,60050000
0,1,106.789248,-6.176076,1,28.0,18,60000000
2,2,106.83676000000001,-6.218768,1,74.0,24,102000000
0,1,106.83846299999999,-6.191791,1,33.0,22,87600000
2,0,106.75606100000002,-6.192081,1,35.0,21,40000000
0,1,106.854417,-6.242630999999999,1,25.0,24,51000000
2,3,106.7917,-6.1792,1,99.0,13,200000000
3,2,106.79539199999999,-6.303504,1,90.0,22,168100000
1,1,106.83541799999999,-6.307531,1,27.0,22,54000000
2,2,106.82419399999999,-6.227334,1,84.0,23,144000000
2,1,106.804426,-6.2587459999999995,1,71.0,22,156000000
1,1,106.7422,-6.2737,1,34.0,16,70000000
1,1,106.778618,-6.109022,1,42.0,21,55000000
2,1,106.87319099999999,-6.1879290000000005,0,33.0,16,32000000
0,1,106.75606100000002,-6.192081,1,22.0,19,40000000
1,1,106.81865400000001,-6.194443,1,38.0,20,78000000
2,2,106.834236,-6.225832,1,93.0,24,168000000
1,1,106.729326,-6.166036,0,35.0,15,30000000
0,1,106.836638,-6.148474,1,23.0,18,42000000
1,1,106.82741100000001,-6.284048,1,36.0,22,60000000
2,1,106.81865400000001,-6.194443,1,58.0,20,100000000
1,1,106.778618,-6.109022,1,33.0,21,40000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,60000000
2,1,106.851642,-6.15528,1,45.0,23,45000000
2,1,106.71927099999999,-6.155485,1,52.0,20,27600000
1,1,106.8163,-6.2156,1,41.0,9,200000000
3,2,106.89615800000001,-6.15209,0,101.0,17,70000000
2,2,106.78828600000001,-6.2450410000000005,1,122.0,23,204000000
0,1,106.728591,-6.182729,0,26.0,8,55000000
1,1,106.6522,-6.307,1,38.0,15,39000000
0,1,106.83541799999999,-6.307531,0,24.0,22,35000000
3,3,106.758325,-6.187275,1,150.0,16,180000000
2,1,106.915901,-6.14809,1,48.0,22,52000000
0,1,106.90444099999999,-6.181255,1,21.0,19,27000000
2,2,106.794123,-6.222613,1,95.0,20,294000000
3,2,106.804426,-6.2587459999999995,1,153.0,13,348000000
0,1,106.83846299999999,-6.191791,1,33.0,22,123000000
0,1,106.90444099999999,-6.181255,1,21.0,19,22000000
2,2,106.79181899999999,-6.0988430000000005,1,163.0,24,172000000
2,1,106.793682,-6.180333999999999,1,50.0,19,74200000
2,1,106.82591799999999,-6.223273000000001,1,92.0,21,144000000
1,1,106.81649499999999,-6.195839,1,42.0,22,120000000
3,1,106.83541799999999,-6.307531,1,73.0,24,102000000
1,1,106.81865400000001,-6.194443,1,38.0,19,76150000
0,1,106.636633,-6.154271,1,22.0,19,36000000
1,1,106.82741100000001,-6.284048,1,33.5,23,53600000
1,1,106.83846299999999,-6.191791,1,40.0,16,110000000
2,1,106.62910600000001,-6.199893,1,38.0,21,40000000
2,2,106.875949,-6.144769999999999,1,62.0,19,75000000
1,1,106.78816599999999,-6.175894,0,35.0,15,30000000
1,1,106.813631,-6.211458,1,38.0,23,87000000
2,1,106.88373,-6.157527,1,35.0,21,35000000
0,1,106.79605600000001,-6.153652,1,31.0,17,37000000
1,1,106.85716000000001,-6.14607,0,46.0,16,54350000
3,3,106.85355,-6.159930999999999,1,72.0,20,67000000
3,2,106.842672,-6.224187000000001,1,104.0,24,327600000
2,1,106.85493600000001,-6.147823000000001,1,73.0,22,85000000
2,1,106.789248,-6.176076,1,53.0,20,100000000
0,1,106.892794,-6.17518,0,21.0,18,21000000
2,1,106.79605600000001,-6.153652,1,48.0,21,50000000
2,1,106.778618,-6.109022,1,42.0,21,37000000
2,2,106.798162,-6.200393,1,110.0,22,102000000
1,1,106.75606100000002,-6.192081,1,36.0,19,65250000
1,1,106.8608,-6.5646,1,30.0,13,60000000
2,1,106.816842,-6.1973519999999995,1,65.0,24,140000000
0,1,106.81915900000001,-6.226598,1,35.0,23,72000000
1,1,106.81649499999999,-6.195839,1,41.0,21,120000000
2,1,106.81915900000001,-6.226598,1,70.0,24,135000000
1,1,106.729326,-6.166036,0,35.0,18,50000000
1,1,106.829196,-6.224797,1,48.0,24,144000000
1,1,106.8272,-6.2824,1,41.0,12,90000000
3,2,106.79539199999999,-6.303504,1,90.0,22,192000000
2,2,106.82013899999998,-6.221259,1,85.0,22,280000000
3,3,106.794123,-6.222613,1,152.0,21,530000000
1,1,106.729326,-6.166036,0,35.0,16,33000000
2,1,106.778618,-6.109022,1,35.0,21,30500000
0,1,106.892794,-6.17518,0,21.0,17,20000000
2,2,106.81845600000001,-6.210033999999999,1,135.0,24,312850000
2,2,106.828806,-6.215463,1,93.0,24,290000000
0,1,106.879075,-6.2250309999999995,1,22.0,18,42000000
2,1,106.879075,-6.2250309999999995,1,35.0,20,55000000
3,2,106.78940800000001,-6.127298000000001,1,63.0,21,100000000
0,1,106.728591,-6.182729,1,22.0,14,48000000
2,1,106.729326,-6.166036,0,42.0,15,40000000
2,1,106.85493600000001,-6.147823000000001,1,76.0,22,105000000
2,1,106.82921,-6.128082,1,48.0,23,55000000
1,1,106.729326,-6.166036,1,35.2,20,36000000
0,1,106.79481200000001,-6.33638,1,22.0,18,40000000
0,1,106.82141499999999,-6.2165029999999994,1,28.0,18,60000000
1,1,106.767022,-6.273588,1,53.0,20,120000000
2,1,106.90444099999999,-6.181255,0,36.0,21,23000000
0,1,106.789248,-6.176076,1,30.0,20,63000000
3,3,106.795177,-6.28109,1,158.0,24,396000000
2,1,106.814697,-6.147543,1,60.0,20,80000000
0,1,106.834047,-6.149718,1,25.0,19,42000000
0,1,106.85185800000001,-6.200232,1,27.0,19,35000000
2,1,106.81649499999999,-6.195839,1,65.0,22,175000000
3,2,106.832725,-6.209912,1,146.0,21,291600000
0,1,106.79605600000001,-6.153652,1,31.0,17,37000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,19,59550000
2,2,106.83846299999999,-6.191791,1,60.0,22,225000000
2,1,106.890391,-6.149836,1,45.0,23,53000000
3,2,106.779326,-6.107876999999999,1,118.0,23,155000000
2,1,106.815297,-6.149237,1,45.0,18,48000000
2,1,106.90444099999999,-6.181255,1,43.0,20,27500000
0,1,106.7917,-6.1792,1,26.0,15,65000000
0,1,106.843171,-6.236462,1,27.0,20,66000000
2,1,106.85493600000001,-6.147823000000001,0,70.0,17,45000000
2,1,106.80208600000002,-6.2489230000000004,1,80.0,19,234000000
2,1,106.890391,-6.149836,1,45.0,22,59800000
3,2,106.789248,-6.176076,1,110.0,20,175000000
2,1,106.892794,-6.17518,1,43.0,18,55000000
2,2,106.779326,-6.107876999999999,1,77.0,23,84450000
2,1,106.81915900000001,-6.226598,1,72.0,23,180000000
3,2,106.816842,-6.1973519999999995,1,86.0,24,216000000
0,1,106.87319099999999,-6.1879290000000005,1,21.0,20,33000000
0,1,106.79481200000001,-6.33638,1,22.0,15,42000000
0,1,106.75921299999999,-6.258118,1,22.0,20,54000000
1,1,106.85068999999999,-6.146146,1,79.0,24,120000000
2,1,106.856225,-6.195084,1,56.0,20,70000000
3,2,106.831123,-6.222417,1,96.0,20,192000000
2,1,106.789248,-6.176076,1,53.0,19,75000000
2,1,106.879075,-6.2250309999999995,1,34.0,19,50000000
0,1,106.856909,-6.149478,0,23.0,16,22000000
3,2,106.787401,-6.224566,1,100.0,22,210600000
0,1,106.7917,-6.1792,0,26.0,11,55000000
2,2,106.834236,-6.225832,1,92.0,24,168000000
2,1,106.729326,-6.166036,0,50.0,20,52000000
0,1,106.75606100000002,-6.192081,1,22.0,19,31000000
2,1,106.879075,-6.2250309999999995,1,34.0,19,72000000
3,2,106.852851,-6.153583,1,100.0,22,108000000
2,1,106.84297099999999,-6.24805,1,72.0,22,126000000
3,3,106.82013899999998,-6.221259,1,155.0,22,445950000
2,1,106.84297099999999,-6.24805,1,75.0,22,198000000
3,2,106.84033500000001,-6.198186,1,142.0,23,300000000
3,2,106.834236,-6.225832,1,110.0,24,168000000
2,2,106.811453,-6.259374,1,145.0,22,276000000
2,1,106.78816599999999,-6.175894,1,42.0,23,56000000
1,1,106.866201,-6.245201,1,37.0,19,72000000
1,1,106.7428,-6.2735,1,28.0,16,69000000
1,1,106.84297099999999,-6.24805,1,50.0,21,120000000
1,1,106.810318,-6.255134,1,87.0,22,250000000
1,1,106.818351,-6.208956,1,76.0,22,156000000
0,1,106.68350900000002,-6.2953730000000006,1,21.0,18,32000000
2,2,106.79605600000001,-6.153652,0,55.0,19,54000000
2,1,106.85276999999999,-6.154767,1,36.0,19,55000000
2,1,106.851836,-6.257162999999999,1,34.0,21,43300000
1,2,106.80923999999999,-6.213072,1,85.0,23,144000000
0,1,106.8345,-6.3635,1,24.0,8,30000000
0,1,106.83541799999999,-6.307531,1,28.0,22,38000000
2,1,106.83846299999999,-6.191791,1,63.0,22,220350000
2,1,106.875949,-6.144769999999999,1,36.0,19,35000000
0,1,106.83846299999999,-6.191791,1,28.0,22,84000000
2,2,106.8042,-6.2291,1,135.0,10,318000000
1,1,106.810318,-6.255134,1,87.0,22,192000000
0,1,106.91636000000001,-6.154351999999999,1,21.0,22,23000000
2,1,106.85493600000001,-6.147823000000001,1,62.0,22,65000000
0,1,106.811453,-6.259374,1,38.0,21,156000000
3,2,106.85010700000001,-6.14907,1,73.0,13,85000000
2,2,106.6918,-6.0920000000000005,1,63.0,11,48000000
1,1,106.83846299999999,-6.191791,1,28.0,16,70000000
2,2,106.78446399999999,-6.222933,1,146.0,22,192000000
0,1,106.75921299999999,-6.258118,1,22.0,18,42000000
0,1,106.83846299999999,-6.191791,1,28.0,21,70000000
0,1,106.81915900000001,-6.226598,1,34.0,22,57000000
2,2,106.8311,-6.2232,0,87.0,16,230000000
2,2,106.77816000000001,-6.289954,1,92.0,23,102000000
0,1,106.783318,-6.2201830000000005,1,45.0,23,108000000
1,1,106.728591,-6.182729,1,37.0,14,44500000
3,1,106.84629199999999,-6.222918,1,67.0,23,130000000
2,1,106.87319099999999,-6.1879290000000005,1,32.0,21,52800000
2,2,106.786534,-6.2911019999999995,1,90.0,22,150000000
0,1,106.855352,-6.255808999999999,1,28.0,18,72000000
2,2,106.78946699999999,-6.232826,1,157.0,24,474500000
2,1,106.799198,-6.202724,1,52.0,23,90000000
3,2,106.7518,-6.1795,1,101.0,17,60000000
3,1,106.879075,-6.2250309999999995,1,45.0,19,84000000
2,1,106.82921,-6.128082,1,50.0,23,60000000
2,2,106.728591,-6.182729,0,49.0,9,65000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,21,43000000
1,1,106.816842,-6.1973519999999995,1,42.0,24,90000000
0,1,106.81649499999999,-6.195839,1,40.0,22,78000000
2,1,106.84297099999999,-6.24805,1,80.0,22,135300000
1,1,106.91636000000001,-6.154351999999999,1,36.0,20,23000000
0,1,106.75606100000002,-6.192081,1,24.0,20,27000000
2,1,106.586901,-6.2340860000000005,1,30.0,19,42000000
0,1,106.82141499999999,-6.2165029999999994,1,24.0,20,66000000
1,1,106.815297,-6.149237,1,33.0,17,30500000
0,1,106.83846299999999,-6.191791,1,28.0,22,96000000
2,0,106.851836,-6.257162999999999,1,35.0,20,66000000
2,1,106.79605600000001,-6.153652,1,42.0,21,43000000
3,3,106.852851,-6.153583,1,127.0,22,196000000
0,1,106.60767299999999,-6.228493,1,32.0,21,46000000
1,1,106.87231100000001,-6.245309,1,46.0,22,100400000
2,2,106.73873,-6.190723,1,86.0,24,132050000
2,1,106.84297099999999,-6.24805,1,106.0,22,132000000
2,1,106.851836,-6.257162999999999,1,29.0,22,38000000
2,1,106.84986599999999,-6.257697,1,36.0,24,60000000
1,1,106.856909,-6.149478,1,33.0,19,42000000
1,1,106.79605600000001,-6.153652,1,32.0,18,40000000
2,1,106.915901,-6.14809,1,42.0,24,60000000
2,1,106.85185800000001,-6.200232,1,30.0,22,44000000
0,1,106.79605600000001,-6.153652,1,32.0,18,39000000
0,1,106.90444099999999,-6.181255,1,21.0,19,21250000
2,1,106.81865400000001,-6.194443,1,69.0,20,150000000
2,1,106.815474,-6.194509,1,50.0,20,105000000
2,1,106.78816599999999,-6.175894,1,42.0,23,58000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,50000000
0,1,107.0197,-6.2621,1,25.0,14,42000000
0,1,106.762396,-6.200106,1,22.0,15,38000000
2,2,106.842672,-6.224187000000001,1,80.0,24,331700000
0,1,106.7917,-6.1792,1,26.0,14,49000000
0,1,106.65211299999999,-6.3064,1,23.0,20,36000000
2,1,106.816842,-6.1973519999999995,1,65.0,24,108000000
1,1,106.85716000000001,-6.14607,0,35.0,18,35000000
2,1,106.879075,-6.2250309999999995,1,33.0,18,53000000
3,1,106.82419399999999,-6.227334,1,104.0,24,204000000
2,1,106.78816599999999,-6.175894,1,41.0,23,65000000
0,1,106.757651,-6.186415,0,32.0,18,45000000
0,1,106.83846299999999,-6.191791,0,28.0,16,66000000
2,1,106.851836,-6.257162999999999,1,34.0,20,36000000
2,1,106.75606100000002,-6.192081,1,34.0,20,45000000
2,2,106.82673999999999,-6.264646,1,145.0,21,360000000
1,1,106.85716000000001,-6.14607,0,33.0,19,30000000
2,1,106.94893300000001,-6.203631,1,36.0,20,36000000
2,1,106.834236,-6.225832,1,92.0,24,168000000
2,1,106.83846299999999,-6.191791,1,61.0,22,166800000
3,3,106.85493600000001,-6.147823000000001,1,80.0,22,95000000
3,2,106.761852,-6.1969970000000005,1,138.0,18,170000000
1,1,106.728591,-6.182729,1,37.0,14,40000000
3,2,106.783318,-6.2201830000000005,1,140.0,24,220000000
3,3,106.90886699999999,-6.158494999999999,1,158.0,22,300000000
2,2,106.83676000000001,-6.218768,1,73.0,24,102000000
1,1,106.82741100000001,-6.284048,1,35.0,22,48000000
2,1,106.842672,-6.224187000000001,1,67.0,22,210000000
0,1,106.850444,-6.1973,1,25.0,22,60000000
0,1,106.892794,-6.17518,0,21.0,18,20500000
0,1,106.729326,-6.166036,0,26.0,16,25000000
2,2,106.811453,-6.259374,1,89.0,22,210000000
2,1,106.85493600000001,-6.147823000000001,1,62.0,20,76000000
2,1,106.85493600000001,-6.147823000000001,1,73.0,22,100000000
2,1,106.861756,-6.252397,1,50.0,22,60000000
2,1,106.783318,-6.2201830000000005,1,156.0,24,324000000
1,1,106.816842,-6.1973519999999995,1,41.0,17,72000000
0,1,106.811453,-6.259374,1,43.0,22,156000000
3,3,106.781526,-6.223378,1,180.0,17,282240000
2,1,106.84297099999999,-6.24805,1,70.0,21,132000000
2,2,106.818528,-6.194918,1,164.0,21,567000000
1,1,106.85716000000001,-6.14607,1,30.0,21,50000000
2,1,106.84297099999999,-6.24805,0,79.0,22,120000000
2,1,106.804426,-6.2587459999999995,1,72.0,22,211680000
2,1,106.890391,-6.149836,1,45.0,24,55000000
2,2,106.83846299999999,-6.191791,1,61.0,16,192000000
3,2,106.78761899999999,-6.171493,0,111.0,21,100000000
0,1,106.82141499999999,-6.2165029999999994,1,29.0,20,88100000
2,1,106.78816599999999,-6.175894,1,44.0,23,59000000
2,1,106.789934,-6.178351,1,85.0,24,130000000
0,1,106.87319099999999,-6.1879290000000005,1,21.0,18,38000000
2,1,106.87319099999999,-6.1879290000000005,1,35.0,21,45000000
2,1,106.62910600000001,-6.199893,1,39.0,20,48000000
2,1,106.866201,-6.245201,1,49.0,19,108000000
1,1,106.78834199999999,-6.174633999999999,1,40.0,21,55000000
2,1,106.815297,-6.149237,0,47.97,9,55000000
2,1,106.854417,-6.242630999999999,0,39.0,22,60000000
3,3,106.804426,-6.2587459999999995,1,166.0,22,420000000
2,1,106.9902,-6.2565,1,37.0,12,42000000
3,2,106.831123,-6.222417,1,95.0,15,180000000
2,1,106.762396,-6.200106,1,42.0,16,50400000
3,3,106.842672,-6.224187000000001,1,106.0,24,276000000
2,1,106.811453,-6.259374,1,124.0,21,264600000
3,3,106.83676000000001,-6.218768,1,93.0,17,110000000
2,2,106.811453,-6.259374,1,95.0,16,228000000
3,2,106.827927,-6.228388,1,122.0,21,276000000
2,1,106.88373,-6.157527,1,35.0,21,35000000
1,1,106.837375,-6.216519,1,54.0,24,65000000
2,1,106.84629199999999,-6.222918,1,62.0,23,113000000
1,1,106.762396,-6.200106,1,35.0,17,41000000
0,1,106.82741100000001,-6.284048,1,35.0,21,49100000
1,1,106.76787900000001,-6.1909540000000005,0,51.0,15,70000000
0,1,106.728591,-6.182729,1,28.0,14,45000000
2,1,106.83541799999999,-6.307531,1,50.0,23,54000000
2,2,106.78608,-6.236956,1,177.0,24,502740000
2,1,106.62910600000001,-6.199893,0,38.0,17,32000000
2,2,106.81649499999999,-6.195839,1,77.0,23,180000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,21,45000000
1,1,106.806005,-6.228974,1,78.0,23,300000000
2,1,106.793682,-6.180333999999999,1,50.0,19,60000000
2,1,106.87319099999999,-6.1879290000000005,0,33.0,16,60000000
2,1,106.729326,-6.166036,0,50.0,13,35000000
1,1,106.6575,-6.2384,1,45.0,14,65000000
0,1,106.832472,-6.360354,1,30.0,15,39000000
0,1,106.664,-6.2944,1,32.0,16,60000000
2,1,106.828806,-6.215463,1,79.0,24,210000000
2,2,106.819529,-6.209877,1,82.0,24,226800000
2,1,106.850444,-6.1973,1,39.0,21,120000000
0,1,106.789248,-6.176076,1,25.0,18,59000000
1,1,106.850444,-6.1973,1,23.0,19,65000000
2,2,106.842672,-6.224187000000001,1,64.0,24,216000000
0,1,106.728591,-6.182729,0,26.0,9,30000000
2,1,106.8944,-6.159513,1,37.0,21,32500000
1,1,106.729326,-6.166036,0,35.0,15,27000000
2,1,106.866201,-6.245201,1,50.0,19,96000000
2,1,106.861756,-6.252397,1,45.0,21,41150000
2,1,106.752698,-6.311948999999999,1,36.0,21,80000000
1,1,106.84297099999999,-6.24805,1,58.0,21,142200000
2,1,106.856909,-6.149478,1,49.0,21,54150000
2,1,106.73873,-6.190723,1,84.0,24,180000000
1,1,106.7917,-6.1792,1,38.0,13,68000000
0,1,106.778618,-6.109022,1,21.0,22,26000000
1,1,106.78874099999999,-6.1789190000000005,1,29.0,21,60000000
1,1,106.729326,-6.166036,1,35.0,20,60000000
1,1,106.779326,-6.107876999999999,1,37.0,21,70000000
1,1,106.816842,-6.1973519999999995,1,38.0,24,80550000
3,2,106.73873,-6.190723,1,110.0,24,175000000
1,1,106.762396,-6.200106,1,34.0,15,46000000
2,1,106.778618,-6.109022,1,42.0,22,44000000
3,2,106.89143999999999,-6.1493910000000005,1,105.0,22,100000000
0,1,106.60767299999999,-6.228493,0,32.0,19,42500000
1,1,106.816842,-6.1973519999999995,1,42.0,24,93550000
3,2,106.789934,-6.178351,1,113.0,24,220000000
2,1,106.78816599999999,-6.175894,1,42.0,22,45000000
1,1,106.83936299999999,-6.129877,0,31.0,19,35000000
3,2,106.79539199999999,-6.303504,1,84.0,22,144000000
0,1,106.729326,-6.166036,1,26.0,21,32000000
2,2,106.791409,-6.282965,1,82.0,24,216000000
1,1,106.856225,-6.195084,1,31.0,20,42000000
2,1,106.879075,-6.2250309999999995,1,36.0,19,65000000
3,2,106.789248,-6.176076,1,110.0,20,210000000
2,2,106.827032,-6.164002,1,106.0,24,90000000
0,1,106.60767299999999,-6.228493,1,33.0,20,45000000
1,1,106.879075,-6.2250309999999995,1,28.0,21,54000000
